URL,Name,UserName,Alliance,Region,MilSize,MilTech,MilTrain,GDP,Airforce,LastOnline,Alignment,EcoSys,Industry,RMProd,OilProd,Uranium,NukeReactor,Reputation,Territory
http://www.blocgame.com/stats.php?id=48667,Desu-kun,BigNarstie,UKIP,Pacific Rim,18,3,4,950,None,34,United States ,Free Market,2,7,6,0,0,Gandhi-like,24775
http://www.blocgame.com/stats.php?id=48261,Rodosekai,Comrade Makishi,U.K.S.S,Pacific Rim,17,3,5,1598,Meagre,15,Soviet Union ,Central Planning,1,2,2,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=46636,Korinth,Crake,The Asian Alliance,Pacific Rim,16,7,5,4754,None,10,Neutral ,Mixed Economy,3,59,23,0,0,Good,24877
http://www.blocgame.com/stats.php?id=48981,Saratov,Salyarin,None,Pacific Rim,15,3,1,690,Meagre,20,Soviet Union ,Mixed Economy,0,3,1,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=48883,CounterEarth,xDeadpool,Vegan Militantos,Pacific Rim,15,2,1,938,Meagre,117,Neutral ,Mixed Economy,0,4,0,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=48868,KimJongPun,KimJongPun,None,Pacific Rim,15,2,1,918,None,227,United States ,Mixed Economy,0,4,2,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=49016,Unitology,Michael Altman,None,Pacific Rim,15,2,1,738,None,135,Neutral ,Free Market,0,2,0,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=48331,Danbodia,elitejaeger67,None,Pacific Rim,12,3,4,730,None,2,Neutral ,Mixed Economy,0,3,3,1,0,Nice,16335
http://www.blocgame.com/stats.php?id=48899,Mountaineers,Myslovitz,None,Pacific Rim,11,3,2,113,None,212,Neutral ,Mixed Economy,0,2,0,0,0,Questionable,20000
http://www.blocgame.com/stats.php?id=39020,South Korea,Taco_Crusader,Caliphate,Pacific Rim,10,7,5,6958,Large,51,United States ,Free Market,3,45,11,0,0,Angelic,26413
http://www.blocgame.com/stats.php?id=43457,Jbmach3,jbmach3,The Asian Alliance,Pacific Rim,10,7,5,4362,Meagre,179,Neutral ,Mixed Economy,4,47,24,0,0,Gandhi-like,18758
http://www.blocgame.com/stats.php?id=44177,Tel-hun,Scarecrow,The Asian Alliance,Pacific Rim,10,7,5,3446,Very Powerful,134,United States ,Free Market,3,25,10,0,0,Gandhi-like,17134
http://www.blocgame.com/stats.php?id=43574,Falk,Seth,The Federal Colonies,Pacific Rim,10,4,5,4027,Meagre,4,Neutral ,Mixed Economy,3,27,9,0,0,Pariah,10871
http://www.blocgame.com/stats.php?id=48484,Arcenia,virtualFear,None,Pacific Rim,10,4,1,1408,Meagre,121,Soviet Union ,Mixed Economy,0,5,2,0,0,Gandhi-like,11345
http://www.blocgame.com/stats.php?id=47234,Paldino,Paladin,The Asian Alliance,Pacific Rim,10,4,5,667,Meagre,27,Neutral ,Mixed Economy,2,4,5,0,0,Questionable,27165
http://www.blocgame.com/stats.php?id=48586,Truest Korea,Kim Jong-Dolgolae,Comintern,Pacific Rim,10,3,5,1424,Small,0,Soviet Union ,Central Planning,1,23,12,0,0,Normal,36792
http://www.blocgame.com/stats.php?id=48738,Borderlands,goldniko1,None,Pacific Rim,10,3,2,1065,Meagre,189,Neutral ,Mixed Economy,1,6,3,0,0,Gandhi-like,16496
http://www.blocgame.com/stats.php?id=48612,New Alaska,Balto,None,Pacific Rim,10,3,5,656,Meagre,4,Neutral ,Mixed Economy,0,3,1,0,0,Gandhi-like,16667
http://www.blocgame.com/stats.php?id=41073,Reim,Azrael,The Asian Alliance,Pacific Rim,9,9,5,5438,Mediocre,1,United States ,Free Market,5,90,15,0,0,Isolated,31959
http://www.blocgame.com/stats.php?id=41536,Frouchka,YukisSuit,The Federal Colonies,Pacific Rim,9,7,5,5244,None,9,Neutral ,Mixed Economy,4,37,22,0,0,Normal,20755
http://www.blocgame.com/stats.php?id=47256,Klinesburg,poodlypoodle,The Reagan Doctrine,Pacific Rim,9,6,5,6985,Somewhat Large,119,United States ,Free Market,2,18,8,0,0,Gandhi-like,47534
http://www.blocgame.com/stats.php?id=48063,Spidertopia,Bazza,None,Pacific Rim,9,4,5,2471,None,6,Neutral ,Free Market,3,29,13,0,0,Gandhi-like,16500
http://www.blocgame.com/stats.php?id=47695,Bananajamiain,Iain,Awesome People,Pacific Rim,9,3,3,2888,Mediocre,13,United States ,Free Market,1,9,8,0,0,Gandhi-like,13209
http://www.blocgame.com/stats.php?id=48245,Kwisatz,Haderach,None,Pacific Rim,9,3,1,1891,None,226,Soviet Union ,Mixed Economy,0,4,0,0,0,Gandhi-like,11345
http://www.blocgame.com/stats.php?id=40812,Nijiura,Yakui,BAMF,Pacific Rim,8,9,3,4894,None,192,Neutral ,Mixed Economy,4,86,8,0,0,Gandhi-like,27375
http://www.blocgame.com/stats.php?id=47310,IVN Leauge,Captain_Ivan,The Sentinels,Pacific Rim,8,4,3,2836,Small,220,Neutral ,Mixed Economy,2,5,4,0,0,Normal,13291
http://www.blocgame.com/stats.php?id=41592,Grorious Korea,PapaSmurfDaddy,Comintern,Pacific Rim,7,8,3,7741,Mediocre,51,Soviet Union ,Central Planning,4,59,25,0,0,Gandhi-like,20122
http://www.blocgame.com/stats.php?id=45984,Vullarius,Ryan G,Brotherhood of Zion,Pacific Rim,7,8,4,6905,Very Powerful,178,Soviet Union ,Central Planning,3,55,22,0,0,Gandhi-like,29535
http://www.blocgame.com/stats.php?id=45006,butt piracy,thepooptrainconductor,The Dark Brotherhood,Pacific Rim,7,7,4,4678,Small,232,Soviet Union ,Mixed Economy,3,24,12,0,0,Gandhi-like,21916
http://www.blocgame.com/stats.php?id=43502,Steam Empire,General Sprocket,The Federal Colonies,Pacific Rim,7,6,1,3161,Somewhat Large,79,Soviet Union ,Central Planning,2,12,10,0,0,Gandhi-like,4210
http://www.blocgame.com/stats.php?id=40339,Kolechia,President Jorji,Great SP Alliance,Pacific Rim,7,6,4,2010,Mediocre,10,Soviet Union ,Free Market,2,14,8,0,0,Nice,14010
http://www.blocgame.com/stats.php?id=48872,Lacomadondia,jwillcott,None,Pacific Rim,7,2,1,760,None,227,Neutral ,Mixed Economy,0,2,0,0,0,Gandhi-like,16500
http://www.blocgame.com/stats.php?id=41108,Rysk,Novascocio,The Asian Alliance,Pacific Rim,6,8,3,3432,None,174,Neutral ,Mixed Economy,3,53,13,0,0,Gandhi-like,14125
http://www.blocgame.com/stats.php?id=42654,Realpolitik,Pocketasces,The Asian Alliance,Pacific Rim,6,7,3,1700,Very Powerful,14,Neutral ,Mixed Economy,3,88,24,0,0,Normal,25892
http://www.blocgame.com/stats.php?id=48433,Jhass,Jhass23,Executive Outcomes,Pacific Rim,6,4,2,1875,Small,55,Neutral ,Central Planning,1,13,7,0,0,Gandhi-like,16335
http://www.blocgame.com/stats.php?id=47009,Woman's World,Cher,None,Pacific Rim,6,3,1,2460,Mediocre,201,Soviet Union ,Central Planning,1,3,2,0,0,Gandhi-like,13343
http://www.blocgame.com/stats.php?id=48894,Kozakura,Tenrai,None,Pacific Rim,6,3,5,96,None,12,Neutral ,Mixed Economy,0,2,1,0,0,Questionable,14200
http://www.blocgame.com/stats.php?id=48255,Sancta,LM Freeman,U.K.S.S,Pacific Rim,6,2,1,182,None,106,Neutral ,Mixed Economy,0,2,0,0,0,Good,19700
http://www.blocgame.com/stats.php?id=40682,Estovakia,a_white_man,INNAWDS,Pacific Rim,5,8,4,3331,Powerful,166,Neutral ,Mixed Economy,3,63,24,0,0,Normal,14494
http://www.blocgame.com/stats.php?id=45374,MudpimpLand,MudkipLord,Dictators United,Pacific Rim,5,7,3,3699,None,7,Neutral ,Mixed Economy,3,30,15,0,0,Normal,17247
http://www.blocgame.com/stats.php?id=48469,Neupreußen,Tut der Große,The Asian Alliance,Pacific Rim,5,4,3,1456,None,72,Neutral ,Mixed Economy,0,7,5,0,0,Gandhi-like,16335
http://www.blocgame.com/stats.php?id=48974,SASUKE,Nagano,None,Pacific Rim,5,3,2,260,None,7,Neutral ,Central Planning,0,10,0,0,0,Gandhi-like,19170
http://www.blocgame.com/stats.php?id=40713,Heckler & Koch,NunsNAmmo,INNAWDS,Pacific Rim,4,9,5,10924,Mediocre,15,United States ,Free Market,6,62,29,0,0,Gandhi-like,28452
http://www.blocgame.com/stats.php?id=44910,Luxior,Glorious Based Lux,The Asian Alliance,Pacific Rim,4,7,5,6822,Powerful,32,United States ,Free Market,4,26,14,0,0,Gandhi-like,19020
http://www.blocgame.com/stats.php?id=46913,Peacemaking ,Fanatically Independent ,None,Pacific Rim,4,4,2,64,Mediocre,34,Neutral ,Mixed Economy,2,8,8,0,0,Questionable,3735
http://www.blocgame.com/stats.php?id=48567,Sanada,Rikkimaru Yukimura,Executive Outcomes,Pacific Rim,4,3,4,1461,Meagre,12,United States ,Mixed Economy,2,4,4,0,0,Good,36823
http://www.blocgame.com/stats.php?id=43694,Jim,BlakeSenpai,The Asian Alliance,Pacific Rim,4,3,1,1274,None,80,Neutral ,Mixed Economy,1,3,1,0,0,Questionable,13670
http://www.blocgame.com/stats.php?id=48877,Taiheiyo,President Showaddywaddy,None,Pacific Rim,4,3,2,141,None,225,Neutral ,Mixed Economy,0,2,0,0,0,Normal,19602
http://www.blocgame.com/stats.php?id=40591,Funkwinia,Funkyn,The Federal Colonies,Pacific Rim,3,8,3,5309,Very Powerful,130,United States ,Free Market,3,53,8,0,0,Gandhi-like,13231
http://www.blocgame.com/stats.php?id=40428,Hookersville,Mahatma Gandhi,None,Pacific Rim,3,4,4,1912,None,179,Neutral ,Mixed Economy,2,17,13,0,0,Gandhi-like,4020
http://www.blocgame.com/stats.php?id=40032,Candy Kingdom,PrincessBubblegum,The Federal Colonies,Pacific Rim,2,9,5,8158,Large,0,United States ,Free Market,5,55,9,0,0,Good,19958
http://www.blocgame.com/stats.php?id=46843,Hydrexia,tommot,/int/ernational,Pacific Rim,1,4,5,3001,Small,35,United States ,Mixed Economy,1,8,3,0,0,Gandhi-like,5257
http://www.blocgame.com/stats.php?id=43623,FistPump,MasterChef,Brotherhood of Nod,Persia,294,9,5,10611,Very Powerful,0,Soviet Union ,Central Planning,9,64,52,2,0,Gandhi-like,72640
http://www.blocgame.com/stats.php?id=42799,weeping,qweep,SPQR,Persia,232,9,5,11053,Very Powerful,9,Neutral ,Mixed Economy,11,108,109,0,0,Good,46833
http://www.blocgame.com/stats.php?id=40311,Pheonix,Shockwave,/int/elligentsia,Persia,213,9,5,12174,Very Powerful,3,United States ,Free Market,11,98,59,0,0,Gandhi-like,48834
http://www.blocgame.com/stats.php?id=40346,352killsfaggots,Hartmann,Brotherhood of Zion,Persia,212,9,4,10565,Very Powerful,1,Soviet Union ,Mixed Economy,8,88,59,0,0,Gandhi-like,55683
http://www.blocgame.com/stats.php?id=41080,Chiquitistán,Epetecan,Comintern,Persia,200,9,5,8233,Very Powerful,11,Soviet Union ,Central Planning,7,62,41,0,0,Gandhi-like,30804
http://www.blocgame.com/stats.php?id=40250,Tallarn,Brenn,BAMF,Persia,189,9,5,4590,Very Powerful,11,Soviet Union ,Central Planning,7,48,38,0,0,Gandhi-like,23825
http://www.blocgame.com/stats.php?id=39023,WUBstep,WUBstep,Brotherhood of Nod,Persia,185,9,5,9040,Very Powerful,0,Soviet Union ,Central Planning,8,58,77,0,0,Gandhi-like,60279
http://www.blocgame.com/stats.php?id=40621,Stanistanistan,cptsouma,Brotherhood of Zion,Persia,182,9,5,11652,Very Powerful,4,United States ,Free Market,7,64,51,0,0,Gandhi-like,37252
http://www.blocgame.com/stats.php?id=40232,Jigoku,Helvis,Yotsuba&!,Persia,181,9,5,11811,Very Powerful,17,United States ,Free Market,8,94,72,1,0,Angelic,56078
http://www.blocgame.com/stats.php?id=44907,kurdastan,stax,Brotherhood of Zion,Persia,180,7,4,7055,Very Powerful,1,Neutral ,Mixed Economy,5,66,49,0,0,Gandhi-like,32650
http://www.blocgame.com/stats.php?id=39053,PUTINLAND,PUTIN,Non-Aligned Movement,Persia,179,9,5,10280,Very Powerful,0,Soviet Union ,Central Planning,10,64,89,0,0,Gandhi-like,29985
http://www.blocgame.com/stats.php?id=40131,Kend¿abu,Zefur,BAMF,Persia,177,9,5,12910,Very Powerful,6,Soviet Union ,Central Planning,8,94,108,0,5,Gandhi-like,47557
http://www.blocgame.com/stats.php?id=3107,Sage,VenerableSage,The Dino Reich,Persia,177,9,5,1590,Very Powerful,8,United States ,Free Market,7,201,104,2,0,Gandhi-like,168602
http://www.blocgame.com/stats.php?id=40169,Raqiq,qwertybirdy,The Federal Colonies,Persia,171,8,5,5535,Very Powerful,8,Soviet Union ,Central Planning,5,52,37,0,0,Gandhi-like,41447
http://www.blocgame.com/stats.php?id=41069,Cykastan,Vibe,The Federal Colonies,Persia,167,9,5,11139,Very Powerful,11,United States ,Central Planning,8,61,37,0,0,Gandhi-like,30034
http://www.blocgame.com/stats.php?id=45833,Alamut,Hassan-i Sabbah,BAMF,Persia,165,9,4,11950,Very Powerful,3,United States ,Free Market,7,73,55,0,0,Gandhi-like,50528
http://www.blocgame.com/stats.php?id=43536,mood,mood,Non-Aligned Movement,Persia,155,9,5,10604,Very Powerful,3,Soviet Union ,Central Planning,9,85,67,0,0,Nice,47176
http://www.blocgame.com/stats.php?id=45952,California,5lions,Brotherhood of Nod,Persia,148,9,5,11062,Very Powerful,7,Soviet Union ,Central Planning,7,99,73,0,0,Gandhi-like,65789
http://www.blocgame.com/stats.php?id=40914,snackpackistan,The_TubaNater,New Lunar Republic,Persia,144,9,5,8253,Very Powerful,1,United States ,Free Market,9,40,30,0,0,Angelic,99695
http://www.blocgame.com/stats.php?id=44753,Tartatus,Chiron,Blood Crescent,Persia,142,9,4,7341,Very Powerful,7,Neutral ,Free Market,5,70,69,0,0,Nice,36185
http://www.blocgame.com/stats.php?id=40512,Neo Persia,Inferno Prime,Executive Outcomes,Persia,140,9,4,6575,Very Powerful,2,United States ,Free Market,6,60,72,0,0,Gandhi-like,22378
http://www.blocgame.com/stats.php?id=44775,Oiligarchy,Oil_Baron,Caliphate,Persia,138,7,5,6647,Very Powerful,28,United States ,Free Market,3,40,38,0,0,Gandhi-like,19184
http://www.blocgame.com/stats.php?id=40049,Santa Alexia,Alexius,BAMF,Persia,136,9,5,12826,Very Powerful,8,Soviet Union ,Central Planning,11,120,72,0,0,Gandhi-like,78545
http://www.blocgame.com/stats.php?id=40509,New Crimea,getguderian,Caliphate,Persia,134,8,4,7671,Very Powerful,8,Neutral ,Free Market,7,61,111,0,0,Gandhi-like,28141
http://www.blocgame.com/stats.php?id=47054,Nutcar,Makar,Blood Crescent,Persia,132,7,3,4710,Large,25,Soviet Union ,Central Planning,4,27,13,0,0,Normal,35073
http://www.blocgame.com/stats.php?id=47689,Xiongnu,Xiongnu,Dictators United,Persia,119,4,3,2567,Very Powerful,1,Soviet Union ,Central Planning,3,31,19,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=42177,Cyrus,Cyrus The Great,Non-Aligned Movement,Persia,114,8,5,10014,Very Powerful,2,Neutral ,Central Planning,4,53,58,0,0,Gandhi-like,28624
http://www.blocgame.com/stats.php?id=46132,Geddon,Geddon,Brotherhood of Zion,Persia,114,7,5,5934,Very Powerful,0,United States ,Mixed Economy,3,57,35,0,0,Angelic,47645
http://www.blocgame.com/stats.php?id=40298,Kanatia,Abrican,Non-Aligned Movement,Persia,113,8,1,6903,Very Powerful,0,Neutral ,Mixed Economy,4,60,59,4,0,Gandhi-like,34168
http://www.blocgame.com/stats.php?id=47373,couch,trystero,Brotherhood of Nod,Persia,110,7,5,5072,Very Powerful,29,United States ,Free Market,4,33,29,0,0,Gandhi-like,65919
http://www.blocgame.com/stats.php?id=47198,Taunus,Deus,Brotherhood of Nod,Persia,108,6,5,4088,Powerful,3,Neutral ,Central Planning,4,39,18,0,0,Gandhi-like,35307
http://www.blocgame.com/stats.php?id=40149,Samogitia,Antivirus_404,BAMF,Persia,107,9,5,12418,Very Powerful,9,Soviet Union ,Central Planning,9,80,51,0,0,Gandhi-like,50329
http://www.blocgame.com/stats.php?id=44880,Crybabia,MangyWoodpecker,The Federal Colonies,Persia,104,9,5,10000,Very Powerful,7,United States ,Mixed Economy,6,47,73,0,0,Angelic,28145
http://www.blocgame.com/stats.php?id=48953,Greymont,Commodore Kharma,SPQR,Persia,102,5,5,853,Mediocre,32,Neutral ,Central Planning,2,7,7,0,0,Nice,30556
http://www.blocgame.com/stats.php?id=40095,Kuto,AKMB,The Federal Colonies,Persia,99,9,5,8375,Very Powerful,17,Soviet Union ,Central Planning,8,49,84,0,0,Gandhi-like,17368
http://www.blocgame.com/stats.php?id=43112,Volfwood,Hyler Volfhelm,Brotherhood of Nod,Persia,97,8,5,6317,Very Powerful,29,Soviet Union ,Central Planning,4,44,10,0,0,Gandhi-like,15226
http://www.blocgame.com/stats.php?id=44412,Bora,thnbvgy,Brotherhood of Nod,Persia,96,8,5,8070,Powerful,0,Soviet Union ,Central Planning,5,84,43,0,0,Nice,46677
http://www.blocgame.com/stats.php?id=47844,Whitehaven,Haydos,SPQR,Persia,96,7,5,8461,Very Powerful,2,Soviet Union ,Free Market,4,65,38,0,0,Gandhi-like,45363
http://www.blocgame.com/stats.php?id=40147,Ural,Dzerzhinsky,Comintern,Persia,92,9,3,4371,Very Powerful,13,Soviet Union ,Central Planning,5,67,47,0,0,Angelic,41535
http://www.blocgame.com/stats.php?id=48077,Balkanstan,Komunala,Brotherhood of Nod,Persia,89,6,3,2467,Mediocre,7,Neutral ,Mixed Economy,2,19,11,0,0,Gandhi-like,29887
http://www.blocgame.com/stats.php?id=48456,Gujarat,Aurangzeb,Brotherhood of Zion,Persia,84,7,3,7963,Very Powerful,7,Soviet Union ,Mixed Economy,6,69,50,0,0,Good,67368
http://www.blocgame.com/stats.php?id=40615,Herpderpastan,Herpderpmcderp,INNAWDS,Persia,81,8,5,1215,Very Powerful,2,United States ,Free Market,4,35,17,0,0,Good,34691
http://www.blocgame.com/stats.php?id=48812,Hexagon,Shape,None,Persia,79,3,1,1533,Meagre,0,Neutral ,Free Market,1,11,32,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=7511,Celtic Nations,BigWilly526,Brotherhood of Nod,Persia,74,9,5,5931,Very Powerful,5,Soviet Union ,Central Planning,4,64,44,0,0,Pariah,41959
http://www.blocgame.com/stats.php?id=45699,Borealis,SimonDykes,The Federal Colonies,Persia,69,9,5,7725,Very Powerful,10,United States ,Free Market,4,76,61,0,0,Gandhi-like,37956
http://www.blocgame.com/stats.php?id=40360,Pennsia,Casey,Dictators United,Persia,68,9,4,9908,Very Powerful,3,Soviet Union ,Central Planning,7,56,43,0,0,Gandhi-like,62749
http://www.blocgame.com/stats.php?id=47978,WMDstan,Withershins,Brotherhood of Nod,Persia,68,7,5,8757,Large,0,United States ,Free Market,4,66,20,0,0,Gandhi-like,54188
http://www.blocgame.com/stats.php?id=48259,Shiaran,sebi,Executive Outcomes,Persia,58,5,3,749,Mediocre,10,United States ,Free Market,2,15,10,0,0,Gandhi-like,31781
http://www.blocgame.com/stats.php?id=48065,koljobaba,Molotov,/int/ernational,Persia,56,4,4,3164,Small,20,Soviet Union ,Central Planning,3,25,18,0,0,Gandhi-like,26744
http://www.blocgame.com/stats.php?id=48501,Nortopolis,mNort,Roganopolis,Persia,54,3,2,1738,Mediocre,2,Soviet Union ,Central Planning,1,7,7,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=41955,Schaumburg ,President Leone,Brotherhood of Nod,Persia,52,9,5,5075,Large,6,Soviet Union ,Central Planning,6,54,37,0,0,Gandhi-like,25730
http://www.blocgame.com/stats.php?id=43332,Carrotopia,OldTommyB,The Federal Colonies,Persia,50,8,5,7858,Very Powerful,9,Neutral ,Free Market,6,40,58,0,0,Gandhi-like,15692
http://www.blocgame.com/stats.php?id=4944,McSkippumstan,Coldoldgold,Comintern,Persia,50,8,1,4022,Very Powerful,0,Neutral ,Central Planning,4,88,61,0,0,Isolated,36759
http://www.blocgame.com/stats.php?id=46750,Lugburz,Ungoliant,Dictators United,Persia,46,5,5,3798,Large,9,Neutral ,Central Planning,3,15,10,0,0,Gandhi-like,5001
http://www.blocgame.com/stats.php?id=48048,Cacastan,goast,Brotherhood of Nod,Persia,45,4,2,973,Meagre,25,Soviet Union ,Central Planning,2,9,5,0,0,Good,20000
http://www.blocgame.com/stats.php?id=47074,Settetania,wolight,The Federal Colonies,Persia,44,6,5,4459,Large,39,United States ,Central Planning,4,31,32,0,0,Gandhi-like,20107
http://www.blocgame.com/stats.php?id=44008,Magnia,Osamabinawesome,Blood Crescent,Persia,44,4,3,3233,Mediocre,12,Neutral ,Mixed Economy,3,25,18,0,0,Gandhi-like,13477
http://www.blocgame.com/stats.php?id=48208,Inshanistan,Dariush Ardashir Madani,The Federal Colonies,Persia,40,4,3,2136,Mediocre,6,Neutral ,Mixed Economy,3,18,19,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=48955,sten,stenburg174,Non-Aligned Movement,Persia,39,7,4,1349,Meagre,0,United States ,Mixed Economy,2,38,45,0,0,Normal,28713
http://www.blocgame.com/stats.php?id=47399,Kurmede,Dalaho,Greater Kurdistan,Persia,39,6,5,3489,Somewhat Large,7,Soviet Union ,Mixed Economy,3,25,18,0,0,Angelic,31552
http://www.blocgame.com/stats.php?id=48980,Wolverinestan,HJ-M,None,Persia,39,3,5,625,Meagre,7,Neutral ,Central Planning,0,3,24,0,0,Gandhi-like,29397
http://www.blocgame.com/stats.php?id=45847,Neighon,Silver_Smoulder,New Lunar Republic,Persia,38,8,4,6493,Very Powerful,12,Soviet Union ,Central Planning,3,68,40,0,0,Isolated,33532
http://www.blocgame.com/stats.php?id=44838,Baron,Glob,The Federal Colonies,Persia,37,8,5,7048,Very Powerful,84,Neutral ,Mixed Economy,4,51,43,0,0,Gandhi-like,23829
http://www.blocgame.com/stats.php?id=47740,Dragons,JuliaGillard,The Federal Colonies,Persia,36,4,5,1838,Large,3,Neutral ,Central Planning,1,13,8,0,0,Gandhi-like,15672
http://www.blocgame.com/stats.php?id=47183,Lesser Sheckels,RedWarning,None,Persia,36,4,5,1583,Meagre,11,Neutral ,Mixed Economy,2,3,13,0,0,Gandhi-like,13180
http://www.blocgame.com/stats.php?id=40340,Brohan,Brodolf_shitler,INNAWDS,Persia,33,9,4,5631,Powerful,0,United States ,Free Market,4,55,44,0,0,Questionable,18180
http://www.blocgame.com/stats.php?id=48634,Dings Telephone,Ding Chavez,AT&T,Persia,27,8,5,3605,Very Powerful,0,Neutral ,Mixed Economy,4,25,13,0,0,Questionable,45200
http://www.blocgame.com/stats.php?id=47687,Rustoslavakia,MaskedBeanie,The Federal Colonies,Persia,26,4,5,3146,Large,17,Soviet Union ,Central Planning,1,6,7,0,0,Gandhi-like,26583
http://www.blocgame.com/stats.php?id=40078,Zanzabarland,Taza,Non-Aligned Movement,Persia,24,9,1,6302,Powerful,2,United States ,Mixed Economy,5,64,41,0,0,Good,37174
http://www.blocgame.com/stats.php?id=46895,Mizzick,ComradeHugeballs,Comintern,Persia,23,4,5,2545,Meagre,1,Soviet Union ,Central Planning,2,15,10,0,0,Gandhi-like,11486
http://www.blocgame.com/stats.php?id=48753,Flapdoodles,Jacobybigd,Flappies,Persia,20,4,5,1231,Meagre,11,United States ,Mixed Economy,0,3,9,0,0,Gandhi-like,16500
http://www.blocgame.com/stats.php?id=48876,mier,schmoo,Brotherhood of Nod,Persia,17,3,1,837,None,168,Soviet Union ,Central Planning,0,6,2,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=48983,Pantheon,Juppiter,None,Persia,15,4,5,721,Small,9,Neutral ,Mixed Economy,1,13,7,0,0,Gandhi-like,24300
http://www.blocgame.com/stats.php?id=48509,Yaju,yasgari,Executive Outcomes,Persia,15,3,4,2065,Mediocre,60,United States ,Mixed Economy,1,10,8,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=48516,maxmaynard1,maxiboy,None,Persia,15,3,4,952,Meagre,28,Neutral ,Mixed Economy,3,10,16,0,0,Normal,27465
http://www.blocgame.com/stats.php?id=40256,Laonas,Kramer,Blood Crescent,Persia,12,3,1,596,None,10,Neutral ,Mixed Economy,1,4,2,0,0,Gandhi-like,23865
http://www.blocgame.com/stats.php?id=41452,Zanyslavia,Zany Animal,Comintern,Persia,10,9,5,7488,Very Powerful,0,Soviet Union ,Central Planning,6,74,101,0,0,Isolated,18046
http://www.blocgame.com/stats.php?id=40180,zuni,zuni,None,Persia,10,8,1,217,None,65,Neutral ,Mixed Economy,3,50,49,0,0,Normal,9306
http://www.blocgame.com/stats.php?id=42498,qweets,qweet,None,Persia,10,4,2,2663,Large,43,United States ,Mixed Economy,2,52,16,0,0,Gandhi-like,6577
http://www.blocgame.com/stats.php?id=48606,Fralzarstan,Danial Liberius,The Arab League,Persia,10,3,1,1438,Meagre,213,United States ,Mixed Economy,0,3,1,0,0,Gandhi-like,16335
http://www.blocgame.com/stats.php?id=43773,Judgement!!,Leopold the Fantabulous,SPQR,Persia,9,8,4,4057,Very Powerful,27,Neutral ,Mixed Economy,3,40,20,0,0,Normal,13209
http://www.blocgame.com/stats.php?id=43064,Gonzo,Raoul Duke,BAMF,Persia,9,8,2,366,None,203,Neutral ,Mixed Economy,3,60,43,0,0,Angelic,12201
http://www.blocgame.com/stats.php?id=40720,Koraxia,Valkireace,INNAWDS,Persia,9,5,1,3565,Powerful,198,United States ,Mixed Economy,2,13,8,0,0,Gandhi-like,1893
http://www.blocgame.com/stats.php?id=45261,Swankstan,Zuff,Blood Crescent,Persia,9,2,2,1147,None,143,Neutral ,Mixed Economy,0,26,21,0,0,Good,5092
http://www.blocgame.com/stats.php?id=45499,Cheesika,Snuf,None,Persia,8,2,3,1170,None,143,Neutral ,Mixed Economy,0,21,17,0,0,Normal,6060
http://www.blocgame.com/stats.php?id=40525,Azadi,Mason Steiner,SPQR,Persia,7,7,5,5400,Large,8,Neutral ,Mixed Economy,3,41,26,0,0,Nice,14923
http://www.blocgame.com/stats.php?id=48006,Mortenia,V.H. Axx,/int/ernational,Persia,6,6,1,3864,None,32,Neutral ,Mixed Economy,3,14,14,0,0,Mad Dog,34774
http://www.blocgame.com/stats.php?id=47735,fatplace,Username,None,Persia,6,4,2,416,Somewhat Large,220,Neutral ,Mixed Economy,0,4,3,0,0,Questionable,12964
http://www.blocgame.com/stats.php?id=48914,Khuzestan,Georgy Zhukov,None,Persia,5,4,5,606,None,0,Neutral ,Central Planning,1,10,10,0,0,Questionable,15700
http://www.blocgame.com/stats.php?id=48556,Eat My Ass,Eatmyass,Vegan Militantos,Persia,5,3,5,1885,None,20,Neutral ,Mixed Economy,2,15,8,0,0,Normal,27929
http://www.blocgame.com/stats.php?id=44921,Gilgneas,Gilgneas,SPQR,Persia,4,7,2,6085,Very Powerful,87,United States ,Free Market,4,38,33,0,0,Gandhi-like,14903
http://www.blocgame.com/stats.php?id=48560,Greater iran,Nader ,SPQR,Persia,4,5,5,3047,Somewhat Large,5,United States ,Free Market,3,33,18,0,0,Gandhi-like,28625
http://www.blocgame.com/stats.php?id=43895,Opression,MeinFuhrer,None,Persia,3,5,2,2708,Large,183,Neutral ,Mixed Economy,3,23,20,0,0,Gandhi-like,5053
http://www.blocgame.com/stats.php?id=40290,Rapeland,Hitler,None,Persia,3,2,3,56,Mediocre,186,Neutral ,Mixed Economy,0,2,1,0,0,Good,7148
http://www.blocgame.com/stats.php?id=45593,78941,nai998,None,Persia,2,3,1,68,None,46,Neutral ,Mixed Economy,0,2,0,0,0,Questionable,16400
